IMO#,NAME,TYPE,GT,LDT,BUILT,FLAG,FLAG PRIOR LAST VOYAGE,BENEFICIAL OWNER,BO COUNTRY,COMMERCIAL OPERATOR,REGISTERED OWNER,RO COUNTRY,PLACE,COUNTRY,ARRIVAL,USD/TON,SINGLE HULLED,NEXT TO LAST,DATE OF CHANGE,SUB-TYPE OF SHIP,DATE SOLD FOR BREAKING,FORMER NAME,COMMENT
8214346,KILIC 1,Fish Carrier,1892.0,,1986.0,Turkey,,Kilic Deniz Urunleri Uretimi,Turkey,Kilic Deniz Urunleri Uretimi,Kilic Deniz Urunleri Uretimi,Turkey,Aliaga,Turkey,2019-03-01 00:00:00+00:00,,,,,,,,
9045613,TK ROTTERDAM,General Cargo Ship,6036.0,3398.0,2001.0,Liberia,,Kiran Holding AS,Turkey,Pasifik Gemi Isletmeciligi,Atlanta Oceanways Ltd,Liberia,Aliaga,Turkey,2019-07-01 00:00:00+00:00,,,,,,,,
7531785,KUZEY 1,General Cargo Ship,1993.0,,1977.0,Turkey,,Lodos Denizcilik Uluslararasi,Turkey,Lodos Denizcilik Uluslararasi,Lodos Denizcilik Uluslararasi,Turkey,Aliaga,Turkey,2019-05-01 00:00:00+00:00,,,,,,,,
8003852,EGE M,General Cargo Ship,970.0,,1980.0,Turkey,,Men Denizcilik Gemi Sanavi ve Ticaret Limited Sirketi,Turkey,Men Denizcilik Gemi Sanayi,Men Denizcilik Gemi Sanayi,Turkey,Aliaga,Turkey,2019-06-01 00:00:00+00:00,,,,,,,,
9002544,LARRY,Wood Chips Carrier,38716.0,9556.0,1991.0,Palau,Turkey,Pasifik Lojistik Grubu,Turkey,Pasifik Lojistik Grubu,Yildiz Tarimsal Urunler,Turkey,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
8619833,RIFKI NAIBOGLU II,General Cargo Ship,1246.0,,1987.0,Turkey,,Rayben Denizcilik ve Ticaret,Turkey,Oba Denizcilik Petrol Insaat,Rayben Denizcilik ve Ticaret,Turkey,,Greece,2019-10-01 00:00:00+00:00,,,,,,,,
7514490,IRMAK,General Cargo Ship,1202.0,,1976.0,,,Sahpet Shipping Co Ltd,Turkey,Sahpet Shipping Co Ltd,Sahpet Maritime Inc,Panama,Valletta,Malta,2019-10-01 00:00:00+00:00,,,,,,,,
8866319,MAXIM,General Cargo,3994.0,,1971.0,Belize,,Black Sea Shipping Management,Ukraine,Kent Shipping & Chartering Ltd,Saluta Shipping Ltd,St Kitts & Nevis,Aliaga,Turkey,2019-03-01 00:00:00+00:00,,,,,,,,
8036079,SHINGLE,Fish Carrier,669.0,705.0,1982.0,,,Marine Safety Management Limited,Ukraine,Belmont Capital Ltd,Belmont Capital Ltd,British Virgin Islands,,Uknown,2019-02-01 00:00:00+00:00,,,,,,,,
8887856,SLAVUTICH-18,General Cargo Ship,2500.0,,1992.0,Ukraine,,Ukrrichflot JSC,Ukraine,Ukrrichflot JSC,Ukrrichflot JSC,Ukraine,Aliaga,Turkey,2019-08-01 00:00:00+00:00,,,,,,,,
8328692,BS-MARMARA-1,Tank Cleaning Vessel,1963.0,1060.0,1983.0,Turkey,,Yuzhnyy Port,Ukraine,Yuzhnyy Port,Yuzhnyy Port,Ukraine,Aliaga,Turkey,2019-07-01 00:00:00+00:00,,,,,,,,
8112823,ABDALLAH,Supply Tender,1263.0,1164.0,1982.0,Palau,United Arab Emirates,Abu Qurrah Shipping LLC.,United Arab Emirates,Elite Way Marine Services Est,Elite Way Marine Services Est,United Arab Emirates,Alang,India,2019-04-01 00:00:00+00:00,,,,,,,,
8307789,ANA,Bulk Carrier,24111.0,7623.0,1984.0,Panama,,Al Khalejia Aggregates FZE,United Arab Emirates,Al Khalejia Aggregates FZE,Al Mulla Marine Ltd,Liberia,Gadani,Pakistan,2019-04-01 00:00:00+00:00,,,,,,,Kuwait Ana,
8008383,NURBANO 1,Products Tanker,2712.0,1846.0,1981.0,Panama,,Al Taawon Shipping Co,United Arab Emirates,Al Taawon Shipping Co,Al Taawon Shipping Co,United Arab Emirates,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
8520989,VH-29,Chemical/Products Tanker,6506.0,3437.0,1988.0,St Kitts & Nevis,Panama,Alco Shipping Services LLC,United Arab Emirates,Thaimarine Tanker Co Ltd,Alco Shipping Services LLC,United Arab Emirates,Alang,India,2019-08-01 00:00:00+00:00,,,,,,,,
8408662,MARU A,Bulk Carrier,5586.0,2445.0,1985.0,Togo,,All Seas Gold Services Company Incorporated,United Arab Emirates,SK Shipping Ltd,SK Shipping Ltd,Belize,Alang,India,2019-07-01 00:00:00+00:00,,,,,,,Vimaru Ace,
7423861,ASD JAGUAR,Pipe Carrier,1512.0,,1975.0,Tanzania (Zanzibar),,All Seas Gold Services Company Incorporated,United Arab Emirates,All Seas Gold Services Co Inc,All Seas Gold Services Co Inc,Panama,Alang,India,2019-10-01 00:00:00+00:00,,,,,,,,
8912259,ADVENTURER K,Bulk Carrier,16472.0,5861.0,1989.0,Belize,,Aram Marine Trade Limited,United Arab Emirates,Aram Marine Trade Ltd,HBM Maritime Co SA,Panama,Gadani,Pakistan,2019-12-01 00:00:00+00:00,,,,,,,,
7358652,TABARK,General Cargo Ship,1861.0,1060.0,1974.0,Tanzania (Zanzibar),,B.A. Gzal,United Arab Emirates,Ayadaldeen/Gzal,Ayadaldeen/Gzal,United Arab Emirates,Alang,India,2019-05-01 00:00:00+00:00,,,,,,,,
8006000,SEA ANGEL,Anchor Handling Tug Supply,660.0,920.0,1981.0,Belize,,Bahman and Brothers FZ-LLC,United Arab Emirates,Sustainable Line General,Sustainable Line General,United Arab Emirates,Alang,India,2019-02-01 00:00:00+00:00,,,,,,,,
8002729,FATEH 1,Vegetable Oil Tanker,1756.0,1129.0,1980.0,Tanzania (Zanzibar),,Blue Sea Oasis General Trading,United Arab Emirates,Blue Sea Oasis General Trading,FSK Shipping Inc,St Kitts & Nevis,Alang,India,2019-07-01 00:00:00+00:00,,,,,,,,
9075682,EASTERN VIEW,Bulk Carrier,38779.0,10642.0,1995.0,Togo,Panama,Carina Shipping DMCC,United Arab Emirates,Carina Shipping DMCC,Triton Marine Services Inc,Marshall Islands,Chittagong,Bangladesh,2019-07-01 00:00:00+00:00,,,,,,,,
8323551,TOPAZ,Chemical/Products Tanker,4509.0,2741.0,1984.0,Gabon,Panama,Delta Al Muhitat Shipping LLC,United Arab Emirates,Choice Shipping Co Ltd,Choice Shipping Co Ltd,Seychelles,Gadani,Pakistan,2019-12-01 00:00:00+00:00,,,,,,,,
9206360,HURRICANE III,Tug/Supply Ship (O.R.S.V.),874.0,910.0,2000.0,St Kitts & Nevis,,DTA Ship Trading LLC,United Arab Emirates,Hermes Maritime Services Pvt,Morrito Maritime Inc,St Kitts & Nevis,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,,
9300154,JOHAN PAUL,Container Ship (Fully Cellular),21971.0,10794.0,2005.0,Comoros,Marshall Islands,Dubai Navigation Corp,United Arab Emirates,Hermes Maritime Services Pvt,John Maritime Ltd-MAI,Marshall Islands,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
9300166,PAUL,Container Ship (Fully Cellular),21971.0,10794.0,2006.0,Comoros,Marshall Islands,Dubai Navigation Corp,United Arab Emirates,MSC Mediterranean Shipping Co,Jacob Maritime Ltd-MAI,Marshall Islands,Chittagong,Bangladesh,2019-10-01 00:00:00+00:00,,,,,,,,
8917455,GOLDIE,Tanker,29506.0,9920.0,1992.0,Palau,Panama,Emirates Shipping Co LLC,United Arab Emirates,Emirates Shipping Co LLC,ES Sealine Shipping Inc,British Virgin Islands,Chittagong,Bangladesh,2019-02-01 00:00:00+00:00,,,,,,,Golden Star,
8717908,CRYSTAL SAMBU,Chemical/Products Tanker,2501.0,1728.0,1989.0,Comoros,,Etihad Engineering & Marine Services FZC,United Arab Emirates,Etihad Engineering & Marine,Etihad Engineering & Marine,United Arab Emirates,Gadani,Pakistan,2019-08-01 00:00:00+00:00,,,,,,,,
8301254,AL SHROOG,Products Tanker,1827.0,1179.0,1983.0,Tanzania (Zanzibar),,Etihad Engineering & Marine Services FZC,United Arab Emirates,Etihad Engineering & Marine,Etihad Engineering & Marine,United Arab Emirates,Gadani,Pakistan,2019-10-01 00:00:00+00:00,,,,,,,,
7615866,LILIAN,Supply Ship (O.R.S.V.),1371.0,1300.0,1977.0,Panama,United Arab Emirates,Folk Shipping LLC,United Arab Emirates,Folk Shipping LLC,Folk Shipping LLC,United Arab Emirates,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,,
9126871,NOBLE BREEZE,Container Ship (Fully Cellular),10743.0,5765.0,1997.0,St Vincent & The Grenadines,,Future Trend Nautical LLC,United Arab Emirates,Orient Express Lines Inc,Blue by Seven Shipping Co Inc,Panama,Chittagong,Bangladesh,2019-05-01 00:00:00+00:00,,,,,,,,
8302973,KATHY,Tug/Supply Ship (O.R.S.V.),1218.0,,1983.0,Turkmenistan,,GAC Marine LLC,United Arab Emirates,GAC Marine LLC,Pearl Shipping International,Panama,,Azerbaijan,2019-02-01 00:00:00+00:00,,,,,,,,
8211801,MEGALOCHARI,General Cargo Ship,1316.0,,1983.0,Tanzania (Zanzibar),,George P General Trading FZE,United Arab Emirates,Geomar Shipmanagement SA,Apanema Shiptrade SA,Marshall Islands,Aliaga,Turkey,2019-07-01 00:00:00+00:00,,,,,,,,
7929102,AKER,Ro-Ro Cargo Ship,5841.0,2385.0,1981.0,Comoros,,Hom Management Consultancy,United Arab Emirates,HOM Management Consultancy,HOM Management Consultancy,United Arab Emirates,Alang,India,2019-07-01 00:00:00+00:00,,,,,,,Shaker 1,
7911789,ROZA,Supply Ship (O.R.S.V.),766.0,79854.0,1983.0,,,Industrial Tools International,United Arab Emirates,Industrial Tools International,Industrial Tools International,United Arab Emirates,Alang,India,2019-03-01 00:00:00+00:00,,,,,,,,
8200943,DINA,Anchor Handling Tug Supply,1076.0,998.0,1983.0,St Kitts & Nevis,,Industrial Tools International,United Arab Emirates,Industrial Tools International,Industrial Tools International,United Arab Emirates,Gadani,Pakistan,2019-05-01 00:00:00+00:00,,,,,,,,
8107995,DOLPHIN PRINCESS,Anchor Handling Tug Supply,741.0,775.0,1981.0,St Kitts & Nevis,,Industrial Tools International,United Arab Emirates,Industrial Tools International,Industrial Tools International,United Arab Emirates,Gadani,Pakistan,2019-08-01 00:00:00+00:00,,,,,,,,
8301125,AL HAML,Anchor Handling Tug Supply,451.0,721.0,1983.0,Palau,United Arab Emirates,Inter Gulf Marine (L.L.C.),United Arab Emirates,Whitesea Shipping & Supply LLC,Echo Maritime Ltd,United Kingdom,Alang,India,2019-10-01 00:00:00+00:00,,,,,,,,
8115928,AL DALOW,Anchor Handling Tug Supply,745.0,806.0,1982.0,,United Arab Emirates,Inter Gulf Marine LLC,United Arab Emirates,Inter Gulf Marine LLC,Inter Gulf Marine LLC,United Arab Emirates,Alang,India,2019-09-01 00:00:00+00:00,,,,,,,,
8912845,MISKI,General Cargo Ship,3972.0,2558.0,1992.0,Panama,,Jubba General Trading Co LLC,United Arab Emirates,Jubba General Trading Co LLC,Jubba General Trading Co LLC,United Arab Emirates,Gadani,Pakistan,2019-11-01 00:00:00+00:00,,,,,,,,
7903299,NAJDIAH,Products Tanker,2628.0,1499.0,1979.0,Panama,,Kanoo Shipping Agencies (Yusuf Bin Ahmed Kanoo & Company),United Arab Emirates,Saudi Arabian Bunkering,Najdiah Shipping Inc,Panama,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
8306905,LAS,General Cargo Ship,14348.0,5823.0,1989.0,,Togo,Las Group of Companies,United Arab Emirates,Las Oil Trading,Las Oil Trading,United Arab Emirates,Gadani,Pakistan,2019-12-01 00:00:00+00:00,,,,,,,,
8002200,LIMA 2,Supply Ship (O.R.S.V.),1112.0,962.0,1980.0,St Kitts & Nevis,,Maroos Shipping Company LLC,United Arab Emirates,Maroos Shipping Co LLC,Lima Shipping Co Ltd,St Vincent & The Grenadines,Gadani,Pakistan,2019-01-01 00:00:00+00:00,,,,,,,,
8107892,GULF WAVE III,Platform Supply Ship,765.0,930.0,1981.0,Panama,,Mumeni A,United Arab Emirates,Mumeni A,Mumeni A,United Arab Emirates,Gadani,Pakistan,2019-05-01 00:00:00+00:00,,,,,,,,
8120052,GULF WAVE 1,Offshore Tug/Supply Ship,827.0,930.0,1983.0,Panama,,Mumeni A,United Arab Emirates,Mumeni A,Mumeni A,United Arab Emirates,Gadani,Pakistan,2019-05-01 00:00:00+00:00,,,,,,,,
7621073,SEA STAR VI,Tanker,1321.0,886.0,1976.0,Palau,Panama,National Ajman Petroleum Co,United Arab Emirates,SK World Marine FZE,SK World Marine FZE,United Arab Emirates,Gadani,Pakistan,2019-03-01 00:00:00+00:00,,,,,,,,
8514801,OASIS III,General Cargo Ship,5557.0,2251.0,1985.0,Palau,Panama,Oasis Global Marine Services,United Arab Emirates,Oasis Global Marine Services,Oasis Global Marine Services,United Arab Emirates,Alang,India,2019-04-01 00:00:00+00:00,,,,,,,,
7900522,NATALIA 1,Tanker,3890.0,2292.0,1979.0,Palau,,Ocean Petroleum FZCO,United Arab Emirates,Ocean Petroleum FZCO,Natalia Shipping Fleet Inc,Panama,Alang,India,2019-03-01 00:00:00+00:00,,,,,,,,
9120932,IRIS,Crude Oil Tanker,53074.0,16984.0,1996.0,Comoros,Panama,Qaiwan Group,United Arab Emirates,Pentacontinent DMCC,Agiri Investments Corp,United Arab Emirates,Chittagong,Bangladesh,2019-09-01 00:00:00+00:00,,,,,,,Agiri,
8224016,VIRGINIA-N,Products Tanker,1598.0,1126.0,1982.0,Moldova,,Rashid Al Zary Ships Supply,United Arab Emirates,Rashid Al Zary Ships Supply,Rashid Al Zary Ships Supply,United Arab Emirates,Alang,India,2019-11-01 00:00:00+00:00,,,,,,,,
8754839,SEA DIAMOND,"Drilling Rig, jack up",4161.0,5420.0,1975.0,Panama,,Shelf Drilling Holdings Limited,United Arab Emirates,AMS Marine Services LLC,AMS Marine Services LLC,United States Of America,Gadani,Pakistan,2019-05-01 00:00:00+00:00,,,,,,,Rig 105,
8750728,DRACO,"Drilling Rig, jack up",6169.0,9020.0,1982.0,Comoros,Vanuatu,Shelf Drilling Holdings Ltd,United Arab Emirates,Transocean Offshore Deepwater,Adriatic 10 Ltd,Cayman Islands,Alang,India,2019-04-01 00:00:00+00:00,,,,,,,Adriatic X,
8753419,COMET,"Drilling Rig, jack up",5730.0,8039.0,1980.0,Gabon,Vanuatu,Shelf Drilling Holdings Ltd,United Arab Emirates,Belayim Petroleum Co PETROBEL,Shelf Drilling Egypt Ltd,Egypt,Alang,India,2019-11-01 00:00:00+00:00,,,,,,,,
8754841,124-,"Drilling Rig, jack up",4518.0,6060.0,1980.0,Gabon,Vanuatu,Shelf Drilling Holdings Ltd,United Arab Emirates,Shelf Drilling Holdings Ltd,Shelf Drilling Egypt Ltd,Egypt,Alang,India,2019-11-01 00:00:00+00:00,,,,,,,Rig 124,
7373042,AADITYA II,Anchor Handling Tug Supply,704.0,717.0,1974.0,Panama,,Star Petroleum Co FZC,United Arab Emirates,Star Petroleum Co FZC,Star Petroleum Co FZC,United Arab Emirates,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
8319885,TSC HOMA,Platform Supply Ship,1133.0,1365.0,1984.0,St Kitts & Nevis,,Team Shipping Co LLC,United Arab Emirates,Team Shipping Co LLC,Team Shipping Co LLC,United Arab Emirates,Alang,India,2019-12-01 00:00:00+00:00,,,,,,,,
9235086,OEL TRANSWORLD,Container Ship (Fully Cellular),40306.0,16160.0,2000.0,Panama,,Transworld Group,United Arab Emirates,Orient Express Lines Inc,Balaji Shipping Co SA,Panama,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
8304969,IND,Platform Supply Ship,867.0,892.0,1984.0,Panama,St Vincent & The Grenadines,Whitesea Shipping & Supply LLC,United Arab Emirates,Whitesea Shipping & Supply LLC,Battista Marine Services Ltd,St Vincent & The Grenadines,Gadani,Pakistan,2019-05-01 00:00:00+00:00,,,,,,,Hind,
7924255,ATLANTIC EXPLORER,Research Survey Vessel,1420.0,,1981.0,Panama,,Atlantic Marine & Aviation LLP,United Kingdom,Atlantic Marine & Aviation LLP,Atlantic Explorer Holdings Ltd,Seychelles,Aliaga,Turkey,2019-11-01 00:00:00+00:00,,,,,,,,
8841565,ATLANTIC SURVEYOR,Research Survey Vessel,748.0,,1972.0,Comoros,Liberia,Atlantic Marine & Aviation LLP,United Kingdom,Atlantic Marine & Aviation LLP,Atlantic Surveyor Ltd,Liberia,Aliaga,Turkey,2019-12-01 00:00:00+00:00,,,,,,,,
7407740,PUTFORD TRADER,Stand-By Safety Pollut'n Cntrl,1329.0,,1976.0,United Kingdom,,Boston Putford Offshore Safety,United Kingdom,Boston Putford Offshore Safety,Boston Putford Offshore Safety,United Kingdom,Grenaa,Denmark,2019-03-01 00:00:00+00:00,,,,,,,,
8752477,CO 97,"Drilling Rig, jack up",4249.0,6058.0,1980.0,Palau,Liberia,ENSCO International Inc,United Kingdom,ENSCO Asia Pacific Pte Ltd,ENSCO Overseas Ltd,Cayman Islands,Alang,India,2019-05-01 00:00:00+00:00,,,,,,,Ensco 97,
8753756,S TWO,"Platform, Jack-Up (Self-Elev.)",5838.0,8665.0,1979.0,Palau,,ENSCO Plc,United Kingdom,ENSCO Offshore Co,ENSCO Offshore Co,United States Of America,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,Ensco 82,
8753744,S ONE,"Platform, Jack-Up (Self-Elev.)",5838.0,8842.0,1979.0,Palau,,ENSCO Plc,United Kingdom,ENSCO Offshore Co,ENSCO Offshore Co,United States Of America,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,Ensco 81,
9044920,LADY MELIS,Bulk Carrier,16145.0,6563.0,1992.0,Comoros,,Serna Group LLP,United Kingdom,Serna Group LLP,Lerta Trading Ltd,Seychelles,Aliaga,Turkey,2019-05-01 00:00:00+00:00,,,,,,,,
7400704,MOURATO,Liquefied Gas Tanker,81265.0,11410.0,1980.0,Palau,Algeria,Sonatrach Petroleum Corp,United Kingdom,Hyproc Shipping Co,Hyproc Shipping Co,Algeria,Chittagong,Bangladesh,2019-02-01 00:00:00+00:00,,,,,,,Mourad Didouche,
8109395,BAROU,LPG Tanker,6325.0,3423.0,1983.0,Algeria,,Sonatrach Petroleum Corp,United Kingdom,Hyproc Shipping Co,Hyproc Shipping Co,Algeria,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,Barouda,
8322662,TEMUS,Diving Support Vessel,4782.0,3835.0,1985.0,Palau,Liberia,Subsea 7 MS Ltd,United Kingdom,Subsea 7 Int'l Contracting Ltd,Subsea 7 Shipping Ltd,Isle Of Man,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,Altus Optimus,
8211746,ROCKWATER 1,Diving Maintenance Support,4905.0,,1983.0,Bahamas,,Subsea 7 SA,United Kingdom,Subsea 7 Vessel Management,Subsea 7 Ltd,United Kingdom,Leith,United Kingdom,2019-01-01 00:00:00+00:00,,,,,,,,
9070694,KWEICHOW,General Cargo Ship,18451.0,9432.0,1994.0,Hong Kong,,Swire & Sons Ltd,United Kingdom,China Navigation Co Pte Ltd,China Navigation Co Pte Ltd,Singapore,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
9070709,KWANGTUNG,General Cargo Ship,18451.0,9449.0,1994.0,Hong Kong,,Swire & Sons Ltd,United Kingdom,China Navigation Co Pte Ltd,China Navigation Co Pte Ltd,Singapore,Alang,India,2019-12-01 00:00:00+00:00,,,,,,,,
7329338,BLACK ROVER,Replenishment Tanker,7892.0,4830.0,1974.0,United Kingdom,,United Kingdom Govt,United Kingdom,United Kingdom Govt CRFA,United Kingdom Govt,United Kingdom,Aliaga,Turkey,2019-09-01 00:00:00+00:00,,,,,,,,
7306221,GOLD ROVER,Replenishment Tanker,7894.0,4830.0,1974.0,United Kingdom,,United Kingdom Govt,United Kingdom,United Kingdom Govt CRFA,United Kingdom Govt CRFA,United Kingdom,Aliaga,Turkey,2019-09-01 00:00:00+00:00,,,,,,,,
9182667,ZARA,Crude/Oil Products Tanker,40516.0,13783.0,2000.0,Comoros,Liberia,Apollo Global Management LLC,United States Of America,ProPer In Management Inc,Ballito Bay Shipping Inc,Liberia,Chittagong,Bangladesh,2019-11-01 00:00:00+00:00,,,,,,,,
9204972,MANILA-1,Container Ship (Fully Cellular),26047.0,11630.0,2000.0,Comoros,Liberia,Apollo Global Management LLC,United States Of America,MSC Mediterranean Shipping Co,SOMANILA Co Ltd,Isle Of Man,Chittagong,Bangladesh,2019-12-01 00:00:00+00:00,,,,,,,,
9178288,SPIRIT,Container Ship (Fully Cellular),26047.0,11481.0,2000.0,Palau,Liberia,Apollo Global Mangement LLC,United States Of America,MSC Mediterranean Shipping Co,SOCOL Co Ltd,Isle Of Man,Chittagong,Bangladesh,2019-06-01 00:00:00+00:00,,,,,,,Spirit Of Colombo,
8753677,WORKER,"Platform, Semi-Submersible",14071.0,12128.0,1982.0,Palau,Marshall Islands,Diamond Offshore Drilling Inc,United States Of America,Diamond Offshore Netherlands,Diamond Offshore Ltd,Marshall Islands,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,Ocean Worker,
8755871,WHITTINGTON,"Platform, Semi-Submersible",9914.0,,1974.0,Palau,Marshall Islands,Diamond Offshore Services Co,United States Of America,Diamond Offshore Drilling Serv,Diamond Offshore Services Co,United States Of America,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,,
7522100,SOM SILVER,Trailing Suction Hopper Dredger,5601.0,,1977.0,St Kitts & Nevis,Marshall Islands,Great Lakes Dredge & Dock Co,United States Of America,Great Lakes Dredge & Dock Co,Great Lakes Dredge & Dock Co,United States Of America,Alang,India,2019-06-01 00:00:00+00:00,,,,,,,,
8109773,OSPREY,Tug,559.0,,1982.0,United States Of America,,Kirby Offshore Marine LLC,United States Of America,Kirby Offshore Marine Op,Kirby Offshore Marine Op,United States Of America,Brownsville,United States of America,2019-03-01 00:00:00+00:00,,,,,,,,
8645026,ATC 25,"Tank Barge, Pushed",12271.0,,1981.0,United States Of America,,Kirby Offshore Marine LLC,United States Of America,Kirby Offshore Marine Op,Kirby Offshore Marine Op,United States Of America,Brownsville,United States of America,2019-03-01 00:00:00+00:00,,,,,,,,
7235202,VIKING,Tug,608.0,,1972.0,United States Of America,,Kirby Offshore Marine LLC,United States Of America,K-Sea Operating LLC,Kirby Offshore Marine LLC,United States Of America,Brownsville,United States of America,2019-04-01 00:00:00+00:00,,,,,,,,
7602338,MAUI,Container Ship (Fully Cellular),25630.0,14059.0,1978.0,United States Of America,,Matson Inc,United States Of America,Matson Navigation Co Inc,Matson Navigation Co Inc,United States Of America,Brownsville,United States of America,2019-06-01 00:00:00+00:00,,,,,,,,
7366312,MATSON PRODUCER,Container Ship (Fully Cellular),25644.0,13797.0,1974.0,United States Of America,,Matson Inc,United States Of America,Matson Navigation Co Inc,Matson Navigation Co Inc,United States Of America,Brownsville,United States of America,2019-12-01 00:00:00+00:00,,,,,,,,
8755338,NOBLE HOMER FERRINGTON,"Drilling Rig, semi Submersible",14401.0,,1984.0,Cameroon,Liberia,Noble Corp,United States Of America,Noble Drilling Services Inc,Noble Leasing III Switzerland,Switzerland,Aliaga,Turkey,2019-01-01 00:00:00+00:00,,,,,,,Noble Shelf 4,
8756306,NOBLE AMOS RUNNER,"Drilling Rig, semi Submersible",14888.0,,1982.0,Liberia,,Noble Corp,United States Of America,Noble Drilling Services Inc,Noble Holding International,Luxembourg,Brownsville,United States of America,2019-04-01 00:00:00+00:00,,,,,,,,
9159684,DECATHLON,Tanker,80668.0,23172.0,1999.0,Comoros,Liberia,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Chittagong,Bangladesh,2019-01-01 00:00:00+00:00,,,,,,,Nordic Sprite,
9159672,SPYROS K,Tanker,80668.0,23098.0,1999.0,Comoros,Liberia,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Chittagong,Bangladesh,2019-01-01 00:00:00+00:00,,,,,,,,
6413924,OCEAN PHOENIX,Fish Factory Ship,17845.0,,1964.0,United States Of America,,Phoenix Processor LP,United States Of America,Phoenix Processor LP,Phoenix Processor LP,United States Of America,Brownsville,United States of America,2019-08-01 00:00:00+00:00,,,,,,,,
8317332,RAYSUT II,Cement Carrier,10880.0,5233.0,1984.0,Palau,Panama,Resolve Marine Group Inc,United States Of America,Resolve Salvage & Fire Europe,Resolve Salvage & Fire Europe,United Kingdom,Alang,India,2019-04-01 00:00:00+00:00,,,,,,,,
8754528,CALIFORNIA,"Drilling Rig, jack up",6273.0,,1983.0,St Kitts & Nevis,Marshall Islands,Rowan Companies Inc,United States Of America,Rowan Companies Inc,Rowan California Sarl,Luxembourg,Alang,India,2019-11-01 00:00:00+00:00,,,,,,,Rowan California,
7932202,KURPA,Articulated Pusher Tug,1953.0,10977.0,1982.0,Comoros,United States of America,Schuyler Line Navigation Co,United States of America,Schuyler Line Navigation Co,Moku Pahu Holdings LLC,St Vincent & The Grenadines,Alang,India,2019-04-01 00:00:00+00:00,,,,,,,,
8645973,TC-1,"General Cargo Barge, non propelled",20804.0,,1982.0,Comoros,United States Of America,Schuyler Line Navigation Company,United States Of America,Schuyler Line Navigation Co,Moku Pahu Holdings LLC,United States Of America,Alang,India,2019-04-01 00:00:00+00:00,,,,,,,HSTC-1,
7912812,SEABULK TIMS I,Offshore Tug/Supply Ship,1424.0,,1979.0,Panama,,Seabulk International Inc,United States Of America,Seabulk Offshore Dubai Inc,Seabulk Tims/Timsah,Panama,Aliaga,Turkey,2019-04-01 00:00:00+00:00,,,,,,,,
9354961,COLLARD,Tug/Supply Ship (O.R.S.V.),1798.0,1647.0,2005.0,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UAE,Tidewater Marine Intl Inc,Cayman Islands,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,Collard Tide,
9528093,DAVID TIDE II,Tug/Supply Ship (O.R.S.V.),1529.0,1438.0,2009.0,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,VTG Ships Ltd,Cayman Islands,Alang,India,2019-01-01 00:00:00+00:00,,,,,,,,
9355800,LEONARD,Tug/Supply Ship (O.R.S.V.),2258.0,1933.0,2006.0,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UAE,Violet Fleet Ltd,Cayman Islands,Alang,India,2019-03-01 00:00:00+00:00,,,,,,,Leonard Tide,
9259783,RICHARD,Tug/Supply Ship (O.R.S.V.),4544.0,5390.0,2005.0,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UAE,Java Boat Corp BV,Netherlands,Alang,India,2019-03-01 00:00:00+00:00,,,,,,,Richard M. Currence,
